"track_id","track_name","track_artist","track_popularity","track_album_id","track_album_name","track_album_release_date","playlist_name","playlist_id","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"6nNohJa7K4Q5ZRrqCndzph","Alive","Flamma",30,"1oez4m7OEqazWhYFdmOVNk","Rise","2019-11-30","Gangster Rap","5joQabz9ys3XPGbSx5CaKv","rap","gangster rap",0.694,0.629,6,-8.928,1,0.143,0.0894,4.05e-06,0.131,0.618,140.053,209514
"0gDh8XfKdq9of5fxuyayq2","Crime Wave","50 Cent",0,"38fohN3vTyQ12wwbyF2CsU","Before I Self-Destruct","2009-01-01","Gangster Rap","5joQabz9ys3XPGbSx5CaKv","rap","gangster rap",0.675,0.897,9,-2.365,1,0.0841,0.000513,0,0.25,0.648,106.922,224533
"5OY8EtE7tt2nM4c0oxhJY8","Fight Music","D12",4,"1goTTgn8yBzKNOCocQcMQy","Devils Night","2001-01-01","Gangster Rap","5joQabz9ys3XPGbSx5CaKv","rap","gangster rap",0.75,0.849,0,-3.097,1,0.264,0.0803,0,0.333,0.771,89.501,261093
"3otXXK647gcQHcy6Mu5aGy","Racks","YUCIFER",36,"3aN2F6q2YUGKuK2Gqffre4","Racks","2019-12-19","Gangster Rap","5joQabz9ys3XPGbSx5CaKv","rap","gangster rap",0.731,0.877,10,-3.711,0,0.0642,0.356,0.0782,0.0559,0.576,165.161,136727
"5N4av3FvMyJcMRsjnx5TYk","Keep It on Me","Dewey da Don",27,"3OjSQYLnhX93oUNvvXTGiq","Blacktop Baby","2019-11-15","Gangster Rap","5joQabz9ys3XPGbSx5CaKv","rap","gangster rap",0.55,0.793,10,-11.84,1,0.877,0.106,0,0.0465,0.494,86.741,154926
"3PDO7rJONWwJBcYEwC7GVb","Can You Spit?","NJayC",35,"1vLagTg8niJV2TAeVecAIr","Now You Know","2019-12-10","Gangster Rap","5joQabz9ys3XPGbSx5CaKv","rap","gangster rap",0.478,0.561,5,-11.307,0,0.264,0.000422,0.000194,0.277,0.258,82.337,165787
"2Gnif8YLgt23hXwF9bJaOL","Do You Think About Me","50 Cent",0,"38fohN3vTyQ12wwbyF2CsU","Before I Self-Destruct","2009-01-01","Gangster Rap","5joQabz9ys3XPGbSx5CaKv","rap","gangster rap",0.591,0.822,8,-4,1,0.26,0.00715,0.000196,0.147,0.27,94.159,206893
"3SdWlGRIuwSeD7F5BychVN","Shark Tank","Rob Level",43,"1gr6m3NyoVIjjIiERgdouB","Shark Tank","2019-11-28","Gangster Rap","5joQabz9ys3XPGbSx5CaKv","rap","gangster rap",0.894,0.657,2,-9.086,1,0.284,0.103,0,0.0806,0.906,150.088,169600
"3eBBnzuWOSFYVTj8xnRqQx","Skyline","J. Loree",28,"7t8ewLAiW5vz25pjhevG6V","Skyline","2019-12-20","Gangster Rap","5joQabz9ys3XPGbSx5CaKv","rap","gangster rap",0.822,0.654,1,-7.241,1,0.221,0.404,2.04e-06,0.115,0.452,100.033,163200
"6C781pluv3BPxGHHCUJNYc","Patiently Waiting","50 Cent",63,"5G5rgQHzdQnw32SI0WjIo5","Get Rich Or Die Tryin'","2003-02-06","Gangster Rap","5joQabz9ys3XPGbSx5CaKv","rap","gangster rap",0.738,0.674,1,-2.299,1,0.28,0.275,0,0.344,0.575,78.929,288867
"2JlNSTfEJzX8JrMA3q5AB8","Dead or Alive","J. Loree",23,"1LhMkkJbidWxh1SBZs0TNR","Dead or Alive","2019-11-08","Gangster Rap","5joQabz9ys3XPGbSx5CaKv","rap","gangster rap",0.687,0.719,10,-8.506,0,0.356,0.0535,0,0.139,0.722,78.85,220000
"6zAg9sjgtmbVdRJ7S0YeYh","Beg For Mercy","G-Unit",0,"41Ow8QFVL1VL8RIXLoXH9O","Beg For Mercy (Explicit Version)","2003-01-01","Gangster Rap","5joQabz9ys3XPGbSx5CaKv","rap","gangster rap",0.611,0.794,2,-3.466,1,0.349,0.0302,0,0.338,0.837,97.558,158907
"07KHJvlYBeQVqrmifTEqEp","Dream On","Aerosmith",61,"0YlgzYfI3a1OrGBBN0wWTG","The Essential Aerosmith","2011-09-13","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.412,0.528,1,-6.613,1,0.0259,0.298,5.03e-05,0.332,0.175,79.962,265093
"2Cdvbe2G4hZsnhNMKyGrie","I Love Rock 'N Roll","Joan Jett & The Blackhearts",72,"555qwe1qUgLdee80TZ2CQt","I Love Rock 'N' Roll (Expanded Edition)","1981-11-18","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.535,0.716,4,-5.025,1,0.0431,0.326,0,0.659,0.901,94.379,175173
"0qRR9d89hIS0MHRkQ0ejxX","Rich Girl","Daryl Hall & John Oates",70,"5TNzBp7QYsXIHrI5xxVuic","Bigger Than Both Of Us","1976-08-01","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.573,0.683,5,-6.644,1,0.176,0.461,0,0.0935,0.817,169.519,142787
"77NNZQSqzLNqh2A9JhLRkg","Don't Stop Believin'","Journey",74,"5pfpXvoJtSIFrbPIoBEv3R","The Essential Journey","2001-09-19","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.491,0.802,4,-7.106,1,0.0392,0.25,0,0.387,0.472,119.25,248907
"7xdLNxZCtY68x5MAOBEmBq","All Along the Watchtower","Jimi Hendrix",57,"2vfiwvlxOBNBohRXfvlMtY","Experience Hendrix: The Best Of Jimi Hendrix","1997-09-16","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.429,0.812,8,-6.252,1,0.0657,0.00282,2.44e-05,0.0882,0.625,113.279,238627
"6QewNVIDKdSl8Y3ycuHIei","Even Flow","Pearl Jam",75,"5B4PYA7wNN4WdEXdIJu58a","Ten","1991-08-27","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581
"7dQC53NiYOY9gKg3Qsu2Bs","All Out of Love","Air Supply",67,"3fB2z5YtmKvSCu77Z3nTnW","Lost in Love","1980-02-25","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.512,0.262,0,-16.875,1,0.0276,0.313,5.51e-06,0.456,0.357,108.381,243000
"5sMIFZaagXcwKiSfl95zIW","Carry On Wayward Son","Kansas",55,"6snBRWjoKga2RVZdQRoGvI","OCC ROCKS","2009-10-27","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.406,0.683,0,-6.593,1,0.0327,0.00199,1.29e-05,0.383,0.821,126.737,205667
"0C4bx13JIMSWOAxd8TaoVq","Under the Graveyard","Ozzy Osbourne",71,"2Kv2WwhJr6cudEIrzxPqXD","Under the Graveyard","2019-11-08","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.496,0.88,1,-2.242,0,0.0359,0.00151,2.92e-05,0.0592,0.148,140.009,297682
"1Cr0L9EsOePPOAoXRTxo1p","Hold the Line","TOTO",49,"5ChYBNgy8o2ps5716s1GH2","Greatest Hits: 40 Trips Around The Sun","2018-02-09","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.478,0.876,6,-5.669,0,0.0568,0.00812,0.064,0.167,0.78,145.225,235480
"395C2pn0PdOYPzM4B1jLoO","Sex on Fire","Kings of Leon",12,"3zcaaeSOpOZJyxoQF9rPXU","Sex on Fire","2008-08-11","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.544,0.903,9,-5.651,1,0.0545,0.00166,0.00632,0.1,0.432,153.629,204587
"64UioB4Nmwgn2f4cbIpAkl","It's Still Rock and Roll to Me","Billy Joel",66,"5sztejERqpktXEdemlUvU5","Glass Houses","1980-03-12","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.752,0.684,0,-7.599,1,0.15,0.0994,0,0.0897,0.539,141.075,176440
"6QZo2TgclkUMwJgggi8QSQ","Africa","TOTO",50,"5ChYBNgy8o2ps5716s1GH2","Greatest Hits: 40 Trips Around The Sun","2018-02-09","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.682,0.584,9,-9.507,1,0.031,0.182,0.000107,0.0468,0.709,92.793,295347
"72ahyckBJfTigJCFCviVN7","Don't Bring Me Down","Electric Light Orchestra",70,"1CvVSn2MtKDBR6aWMkNkem","Discovery","1979-05-31","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,243373
"29AqPjeqZcXpGvdxLchZoP","American Girl","Tom Petty and the Heartbreakers",5,"2uxG4gg4WnqR5eriMN6ehS","Greatest Hits","2010-01-01","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.557,0.733,2,-8.106,1,0.0325,0.457,9.04e-05,0.347,0.824,114.382,210453
"5OQsiBsky2k2kDKy2bX2eT","Learn to Fly","Foo Fighters",73,"28q2N44ocJECgf8sbHEDfY","There Is Nothing Left To Lose","1999-11-02","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,235293
"1QEEqeFIZktqIpPI4jSVSF","More Than a Feeling","Boston",78,"2QLp07RO6anZHmtcKTEvSC","Boston","1976","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133
"6NTqBHONQqmud0ONBzsLfZ","(Don't Fear) The Reaper","Blue Öyster Cult",7,"6YOzCPyuPC92Eg44ag564g","Agents of Fortune","1976","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.368,0.928,9,-8.369,0,0.0593,0.00125,0.00111,0.301,0.532,141.175,308440
"52MmMUuyjO64Y1EiF7Y8KH","Free Ride","The Edgar Winter Group",46,"3a27WqEqhsikCfuxVSq2vW","The Essential Edgar Winter","2014-10-24","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.688,0.739,9,-9.526,1,0.0744,0.321,0.011,0.174,0.77,124.065,188880
"669cOBjpY4Y5O98Nmk6139","Surrender","Cheap Trick",48,"37P9MBdJRekfOIbPSX9alR","The Essential Cheap Trick","2004-03-02","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.524,0.953,0,-7.097,1,0.0416,0.00757,5.02e-06,0.771,0.869,133.828,253827
"6qd8ZujxMAQXQeVuQBFHTZ","Rebel Rebel - Remastered","David Bowie",45,"3nSP0MJ9XyYZjCRowFaUbo","Legacy (Deluxe Edition)","2016-11-11","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.626,0.889,6,-9.456,0,0.053,0.0178,0,0.191,0.499,126.074,270027
"6RXBjCDKM6vAGiX4ojUD1E","Cover Me","Bruce Springsteen",5,"14IYDXybb1XKu51QHDryak","Born In The U.S.A.","1984","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.517,0.776,9,-11.476,0,0.052,0.0198,0.00066,0.0851,0.82,120.571,208240
"0sgDEFq9oeC8ueOK0mR5IA","Working for the Weekend","Loverboy",12,"5NwluvA7kQLbxKOtXqkY1m","We Are The '80s","2006","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.526,0.924,7,-5.591,1,0.0391,0.027,0.000728,0.598,0.793,147.28,220707
"6NdcSEhpGGAYXNnnhGS2s6","What I Like About You","The Romantics",66,"5ZwUOFZdWQ81RYMwXc4j3B","What I Like About You (And Other Romantic Hits)","1990","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.542,0.915,9,-9.637,1,0.0549,0.319,5.34e-05,0.171,0.92,159.81,175400
"5YxEnjsmZ7evSmOFaRuvRt","Two Tickets To Paradise","Eddie Money",45,"24WAUPqhxqUbdbcRDHQ8Yr","The Essential Eddie Money","1977","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.61,0.838,2,-8.616,1,0.0301,0.102,6.14e-05,0.111,0.693,129.583,237000
"5tmrnhMxx39jnu3kjopMdP","Evil Ways","Santana",60,"2hQwyoPiM1G9iLWkXqC2Hu","Santana (Legacy Edition)","1969","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.704,0.528,5,-13.382,1,0.0358,0.22,0.35,0.14,0.73,117.472,238267
"1oT20g6f8rvymheUIdFr19","Pride and Joy","Stevie Ray Vaughan",57,"1cBgyEhogUvaKVgsdczgHm","The Real Deal: Greatest Hits Volume 1","2006","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.426,0.693,8,-9.759,1,0.0377,0.0251,0.0065,0.101,0.751,126.804,219840
"24NwBd5vZ2CK8VOQVnqdxr","Sweet Emotion","Aerosmith",73,"36IxIOGEBAXVozDSiVs09B","Toys In The Attic","1975-04-08","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,274133
"1hKdDCpiI9mqz1jVHRKG0E","Enter Sandman","Metallica",23,"37lWyRxkf3wQHCOlXM5WfX","Metallica","1991-08-12","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,331573
"1xOXXYh6lTW8laxlW7JP2J","Only the Good Die Young","Billy Joel",64,"1Mhn9VosyjtWn4dMPFlna6","The Stranger (Legacy Edition)","1977","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.579,0.872,0,-6.126,1,0.159,0.159,0,0.0935,0.761,76.214,235560
"2RlgNHKcydI9sayD2Df2xp","Mr. Blue Sky","Electric Light Orchestra",79,"3usnShwygMXVZB4IV5dwnU","Out of the Blue","1977","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.388,0.338,10,-10.054,1,0.0328,0.652,3.72e-06,0.248,0.477,177.784,303373
"7CR06UPgZvsd2Y3MNjIVnA","Keep on Loving You","REO Speedwagon",49,"3Fl6azxdrXD55nmaBmSMbn","The Essential REO Speedwagon","2004","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.316,0.739,0,-5.843,1,0.0338,0.036,0,0.187,0.371,174.903,201240
"1L94M3KIu7QluZe63g64rv","Alive","Pearl Jam",75,"5B4PYA7wNN4WdEXdIJu58a","Ten","1991-08-27","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,340907
"4KfSdst7rW39C0sfhArdrz","Barracuda","Heart",73,"1LaeNhiUpL3X6N0LcFvuDF","Little Queen","1977-05-14","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.547,0.691,4,-13.553,0,0.0369,0.015,0.105,0.144,0.667,137.148,261933
"7D04SIiYAZq6Kpc4qFhBKY","Use Somebody","Kings of Leon",48,"0LplRIGNE4ds9AmJ6w0qXa","Mother's Day Songs","2018-03-02","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.266,0.756,0,-5.386,1,0.0464,0.00313,0.000192,0.154,0.16,137.102,231093
"57bgtoPSgt236HzfBOd8kj","Thunderstruck","AC/DC",81,"4vu7F6h90Br1ZtYYaqfITy","The Razors Edge","1990-09-24","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.501,0.889,4,-5.175,1,0.0364,0.000147,0.0114,0.217,0.257,133.519,292880
"2b9lp5A6CqSzwOrBfAFhof","Crazy Train","Ozzy Osbourne",77,"6aGfK3YpRxZ1rJfaNRckLH","Blizzard of Ozz (Expanded Edition)","1980-09-20","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.453,0.906,9,-4.001,1,0.115,0.361,0.000569,0.26,0.473,137.575,296200
"0wJoRiX5K5BxlqZTolB2LD","Purple Haze","Jimi Hendrix",71,"7rSZXXHHvIhF4yUFdaOCy9","Are You Experienced","1967-05-12","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,170813
"5SZ6zX4rOrEQferfFC2MfP","Walk This Way","Aerosmith",72,"36IxIOGEBAXVozDSiVs09B","Toys In The Attic","1975-04-08","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.653,0.73,5,-10.613,1,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,220400
"5p3JunprHCxClJjOmcLV8G","Walk On the Wild Side","Lou Reed",74,"5SqbMEyAt8332ISGiLX0St","Transformer","1972-12-01","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,254173
"7FwBtcecmlpc1sLySPXeGE","Dancing In the Dark","Bruce Springsteen",76,"0PMasrHdpaoIRuHuhHp72O","Born In The U.S.A.","1984-06-04","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.527,0.942,1,-5.64,0,0.0366,0.0115,0,0.188,0.495,148.723,241307
"7b4yGtR0rujvLi5EBfKKJ2","Take Me Home Tonight","Eddie Money",67,"2gLYQmHLHZhNpTxlnlkXy7","Can't Hold Back","1986-10-15","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,211160
"5u5qlnyVaewWugJIjzilIc","Smokin'","Boston",62,"2QLp07RO6anZHmtcKTEvSC","Boston","1976","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.197,0.798,2,-7.334,1,0.0656,0.000545,0.414,0.187,0.525,175.068,261387
"6hnCx2jmD0RPkbtzUXSBn4","I Want You to Want Me - Live at Nippon Budokan, Tokyo, JPN - April 1978","Cheap Trick",51,"37P9MBdJRekfOIbPSX9alR","The Essential Cheap Trick","2004-03-02","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.338,0.887,2,-8.873,1,0.0438,0.00962,0.011,0.556,0.399,206.255,223667
"4o6BgsqLIBViaGVbx5rbRk","You Make My Dreams","Daryl Hall & John Oates",77,"4LniALl9S6YedTFdiZWOMS","Voices","1980","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.751,0.501,5,-12.151,1,0.0552,0.234,0.112,0.0467,0.902,167.058,190627
"1pwE0jB6MTtTWx8fzqriAj","Bohemian Rhapsody - 2011 Remaster","Queen",9,"6VAFbY1kcBF748xSyyisxY","Greatest Hits (2011 Remaster)","1981-10-26","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.392,0.398,0,-9.973,0,0.0515,0.256,0,0.195,0.236,143.587,355467
"0WNGPpmWqzPnk0psUhJ3SX","All the Young Dudes","Mott The Hoople",62,"3LdlOZcV0dp7ePBXe2KAGa","All The Young Dudes (Expanded Edition)","1972","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.429,0.668,4,-7.539,0,0.044,0.208,0,0.538,0.398,77.737,211067
"3JbE6e17yvNdPggjPDrCyO","Lola - Live at Providence Civic Center, Providence, RI - September 1979","The Kinks",51,"0siomtYa15lZBHSI66bNfP","One for the Road (Live)","1980-06-04","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.488,0.777,9,-12.658,1,0.0894,0.153,0.0312,0.825,0.481,81.437,287333
"1CtAzw53AIXKjAemxy4b1j","Beds Are Burning - Remastered","Midnight Oil",65,"243XzHQegX82bPnUVQ0SPV","Diesel And Dust","1987-10-02","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.753,0.427,0,-11.112,1,0.0387,0.00787,0.00065,0.058,0.295,119.18,255680
"71SvEDmsOwIWw1IozsZoMA","Any Way You Want It","Journey",71,"2OyVtIEp7O7a6o82DF4Ba5","Departure","1980","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,201693
"4oDZ5L8izBals6jKBJDBcX","Your Love","The Outfield",71,"2d5GU9ms5JCSS9GjsFebu8","Play Deep","1985-06-29","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.579,0.654,1,-12.421,0,0.0553,0.121,3.62e-06,0.0673,0.616,129.537,216467
"6ITuEsxEy2qPhqMowdDAeI","Train in Vain - Remastered","The Clash",64,"6FCzvataOZh68j8OKzOt9a","London Calling (Remastered)","1979","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.761,0.722,2,-8.712,1,0.0428,0.0922,0.000366,0.132,0.966,122.764,194667
"70C4NyhjD5OZUMzvWZ3njJ","Piano Man","Billy Joel",74,"69wjSAZXZiD2EBia3b3gxL","Piano Man (Legacy Edition)","1973-11-07","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,339000
"4nmne9J3YCEdhvjTzwiAgu","Black Magic Woman","Santana",61,"6FbFvnlSfEoNhwz5MdK0Dx","Ultimate Santana","2007-09-25","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.497,0.552,9,-7.102,0,0.0307,0.679,0.0314,0.089,0.633,124.359,195867
"2hdNya0b6Cc2YJ8IyaQIWp","Livin' Thing","Electric Light Orchestra",69,"7a35UzxXYuKQGMGImyB0Un","A New World Record","1976-09-01","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.549,0.651,0,-7.097,1,0.0323,0.583,0,0.121,0.368,122.818,212307
"5yEwEUGYpCWsSOC0rm8gFJ","Lido Shuffle","Boz Scaggs",43,"5uniuttzg7zsjDvqmvvyDU","Hits!","2006","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.59,0.785,10,-4.728,1,0.0341,0.0172,0.000215,0.114,0.674,141.18,223520
"34x6hEJgGAOQvmlMql5Ige","Danger Zone - From ""Top Gun"" Original Soundtrack","Kenny Loggins",71,"3uN87hwClF0hult2cxMbAW","Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins","1997-03-25","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.544,0.897,3,-6.056,0,0.0471,0.241,0,0.13,0.647,157.17,215133
"3clIHVzJ9J2rvvrFUKLICo","She Bangs the Drums - Remastered","The Stone Roses",61,"0um9FI6BLBldL5POP4D4Cw","The Stone Roses","1989-05-02","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.34,0.976,9,-4.782,1,0.0912,0.00649,0.00643,0.123,0.669,144.737,232333
"44M6Wd0vAzN9khoCQSR6ji","Where The Streets Have No Name - Single Edit","U2",3,"63H9TkIAOEmgFAIlhLcBHb","The Best Of 1980 - 1990","1998-10-21","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.504,0.857,2,-6.014,1,0.0379,0.0119,0.00653,0.13,0.354,125.636,276132
"5UWwZ5lm5PKu6eKsHAGxOk","Everlong","Foo Fighters",77,"30ly6F6Xl0TKmyBCU50Khv","The Colour And The Shape","1997-05-20","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.412,0.882,11,-5.54,0,0.0369,5.96e-05,0.00031,0.0805,0.356,158.066,250547
"4xh7W7tlNMIczFhupCPniY","Go Your Own Way - 2004 Remaster","Fleetwood Mac",73,"0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","1977-02-04","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.586,0.941,5,-5.139,1,0.0375,0.0167,0.000776,0.068,0.831,135.448,223613
"3EM42kT3ARiZJhXJPoFaZe","Heroes - Single Version [Remastered]","David Bowie",43,"3nSP0MJ9XyYZjCRowFaUbo","Legacy (Deluxe Edition)","2016-11-11","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.502,0.681,7,-8.263,1,0.0276,0.016,0.107,0.102,0.584,112.16,213813
"3ycOJKN5U4l1nLPM5IYJh6","Tom Sawyer","Rush",3,"67mMlxQ4xQ9PGVDR9dYu5I","Moving Pictures","1981-02-12","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.535,0.863,9,-7.937,1,0.0369,0.00126,0.0175,0.191,0.578,87.599,273893
"3YuaBvuZqcwN3CEAyyoaei","Like a Stone","Audioslave",75,"78guAsers0klWl6RwzgDLd","Audioslave","2002-11-17","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.614,0.568,7,-5.477,0,0.0276,0.00797,0,0.0997,0.516,107.849,293960
"4sQdW03IQh3tsZeBELdt5G","Foxey Lady","Jimi Hendrix",46,"719ELjvRzp0lHiLyAuAGj3","Are You Experienced","1967-05-12","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.507,0.851,4,-5.995,1,0.0386,0.0612,0.157,0.371,0.587,98.061,199187
"1xKQbqQtQWrtQS47fUJBtl","Piece of My Heart","Big Brother & The Holding Company",67,"2rogKfOpmCFuqNhtGKf2dX","Cheap Thrills","1968-08-12","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,253333
"4X1LS2LEYxKdlvHq5oZesi","Sweet Home Alabama","Lynyrd Skynyrd",14,"7Mwqh8hDH11m3niZPzKIIC","Lynyrd Skynyrd - Rock Legends","2007-11-02","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.58,0.634,7,-11.058,1,0.0252,0.145,0.000984,0.329,0.935,97.919,285347
"2BY7ALEWdloFHgQZG6VMLA","Brandy (You're a Fine Girl)","Looking Glass",72,"5ThwnbpYrk9R1xXkAGCLIs","Looking Glass","1972","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.715,0.625,1,-11.369,0,0.0601,0.396,1.95e-05,0.134,0.826,125.275,186827
"3fkPMWQ6cBNBLuFcPyMS8s","Burnin' for You","Blue Öyster Cult",67,"7v4kEpVtppoMm80m43lGzt","Fire of Unknown Origin","1981-10-23","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.532,0.728,9,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303,271000
"5RsUlxLto4NZbhJpqJbHfN","Jessie's Girl","Rick Springfield",70,"4KKFWTePKtgb6mOwFDqxYa","Working Class Dog","1981","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.727,0.832,2,-5.851,1,0.05,0.164,0,0.105,0.822,131.703,194120
"4vO9dmzNRqDhFY3jD1a3P7","Mississippi Queen","Mountain",68,"2tWvZmP9EVRYqmWyJPLzjP","Climbing!","1970","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.58,0.624,9,-8.346,1,0.0784,0.0975,0,0.0411,0.639,139.72,151293
